Word,Pos,Neg,Attr
arcsine,0,0,n
arctan,0,0,n
arctangent,0,0,n
arctic,0,0.75,a
arctic,0,0.125,n
arctic,0,0,a
arctic,0,0,n
arctic_archipelago,0,0,n
arctic_char,0,0,n
arctic_circle,0,0,n
arctic_fox,0,0,n
arctic_ground_squirrel,0,0,n
arctic_hare,0,0,n
arctic_moss,0,0,n
arctic_mouse-ear,0,0,n
arctic_ocean,0,0,n
arctic_poppy,0,0,n
arctic_skua,0,0,n
arctic_willow,0,0,n
arctic_wolf,0,0,n
arctic_zone,0,0,n
arctictis,0,0,n
arctictis_bintourong,0,0,n
arctiid,0.375,0.125,n
arctiid_moth,0.375,0.125,n
arctiidae,0,0.125,n
arctium,0,0,n
arctium_lappa,0,0,n
arctium_minus,0,0,n
arctocebus,0,0,n
arctocebus_calabarensis,0.375,0,n
arctocephalus,0,0,n
arctocephalus_philippi,0,0,n
arctonyx,0,0,n
arctonyx_collaris,0,0,n
arctostaphylos,0,0,n
arctostaphylos_alpina,0,0,n
arctostaphylos_andersonii,0.125,0,n
arctostaphylos_manzanita,0,0,n
arctostaphylos_tomentosa,0,0,n
arctostaphylos_uva-ursi,0,0,n
arctotis,0,0,n
arctotis_stoechadifolia,0,0,n
arctotis_venusta,0,0,n
arcturus,0,0,n
arcuate,0.125,0,a
arcuate_artery,0,0,n
arcuate_artery_of_the_kidney,0,0,n
arcuate_vein_of_the_kidney,0,0,n
arcus,0,0,n
arcus_senilis,0,0,n
arcus_zygomaticus,0,0,n
arda,0,0,n
ardea,0,0,n
ardea_herodius,0,0,n
ardea_occidentalis,0,0,n
ardeb,0,0,n
ardeidae,0,0,n
ardennes,0,0,n
ardennes_counteroffensive,0,0,n
ardent,0.5,0.375,a
ardent,0.375,0.375,a
ardent,0.25,0,a
ardent_spirits,0,0,n
ardently,0.25,0,r
ardisia,0,0,n
ardisia_crenata,0,0,n
ardisia_escallonoides,0,0,n
ardisia_paniculata,0,0,n
ardor,0.5,0.375,n
ardor,0.375,0.25,n
ardor,0.125,0,n
ardour,0.5,0.375,n
ardour,0.375,0.25,n
ardour,0.125,0,n
ards,0,0.75,n
arduous,0.125,0.75,a
arduous,0.125,0.5,a
arduous,0,0.5,a
arduously,0.375,0,r
arduousness,0.25,0.375,n
are,0,0,n
area,0,0,n
area,0,0,n
area,0,0,n
area,0,0,n
area,0,0,n
area,0,0,n
area_17_of_brodmann,0,0,n
area_bombing,0,0,n
area_code,0,0,n
area_of_cardiac_dullness,0,0,n
area_unit,0,0,n
areal,0,0,a
areaway,0,0,n
areca,0,0,n
areca_catechu,0,0,n
areca_nut,0,0,n
arecaceae,0,0,n
arecidae,0,0,n
areflexia,0,0.375,n
arena,0,0,n
arena,0,0,n
arena,0,0,n
arena,0,0,n
arena_theater,0,0.625,n
arenaceous,0,0.125,a
arenaceous_rock,0,0,n
arenaria,0,0,n
arenaria,0,0,n
arenaria_caroliniana,0,0,n
arenaria_groenlandica,0,0,n
arenaria_interpres,0,0,n
arenaria_peploides,0,0,n
arenaria_serpyllifolia,0,0,n
arenaria_stricta,0,0,n
arenaria-melanocephala,0,0,n
arenaviridae,0,0,n
arenavirus,0,0,n
arendt,0,0,n
arenga,0,0,n
arenga_pinnata,0,0,n
arenicolous,0,0,a
areola,0,0,n
areola,0,0,n
areolar,0,0,a
areolar_tissue,0,0,n
areolate,0,0,a
areopagite,0,0,n
areopagus,0,0,n
areopagus,0,0,n
arequipa,0,0,n
arere,0,0,n
ares,0,0,n
arete,0,0,n
areteria_cervicalis,0,0,n
arethusa,0,0,n
arethusa_bulbosa,0,0,n
argal,0,0,n
argali,0,0,n
argasid,0,0,n
argasidae,0,0,n
argemone,0,0,n
argemone_mexicana,0,0,n
argent,0,0,a
argent,0,0,n
argentic,0,0,a
argentiferous,0.375,0.125,a
argentina,0,0,n
argentina,0,0,n
argentine,0,0,a
argentine,0,0,n
argentine_hemorrhagic_fever,0,0.25,n
argentine_monetary_unit,0,0,n
argentine_republic,0,0,n
argentinian,0,0,a
argentinian,0,0,n
argentinidae,0,0,n
argentinosaur,0,0,n
argentite,0,0,n
argentous,0,0,a
argil,0,0,n
argillaceous,0,0.125,a
argillaceous_rock,0,0,n
argillite,0,0,n
arginine,0,0.5,n
argiope,0,0,n
argiope_aurantia,0,0,n
argiopidae,0,0,n
argive,0,0,a
argive,0,0,n
argle-bargle,0,0,n
argo,0,0,n
argon,0,0,n
argonaut,0.375,0.125,n
argonaut,0,0.125,n
argonaut,0,0,n
argonauta,0,0.125,n
argonauta_argo,0.375,0.125,n
argonautidae,0,0,n
argonne,0,0,n
argonne_forest,0,0,n
argonon,0,0,n
argos,0,0,n
argosy,0,0,n
argot,0,0,n
arguable,0.625,0,a
arguable,0,0,a
arguably,0,0,r
argue,0,0,v
argue,0,0,v
argue,0,0,v
arguer,0,0,n
argufy,0.25,0,v
arguing,0.125,0,n
argument,0.125,0,n
argument,0.125,0,n
argument,0,0,n
argument,0,0,n
argument,0,0,n
argument,0,0,n
argument,0,0,n
argumentation,0.125,0,n
argumentation,0,0,n
argumentative,0.375,0.25,a
argumentatively,0.25,0,r
argun,0,0,n
argun_river,0,0,n
argus,0,0,n
argus,0,0,n
argus_pheasant,0,0,n
argus-eyed,0.375,0,a
argus-eyed,0.125,0,a
argusianus,0,0,n
argy-bargy,0,0,n
argyle,0,0,n
argyle,0,0,n
argyle,0,0,n
argyll,0,0,n
argyll,0,0,n
argyll,0,0,n
argynnis,0,0,n
argyranthemum,0,0,n
argyranthemum_frutescens,0,0,n
argyreia,0,0,n
argyrodite,0,0,n
argyrol,0,0,n
argyrotaenia,0,0,n
argyrotaenia_citrana,0,0,n
argyroxiphium,0,0,n
argyroxiphium_sandwicense,0,0,n
arhant,0.375,0,n
arhat,0.375,0,n
arhus,0,0,n
aria,0,0,n
ariadne,0.375,0,n
arial_mosaic,0,0,n
ariana,0,0,n
arianism,0.375,0,n
arianist,0,0,n
arianrhod,0,0,n
arianrod,0,0,n
aricara,0,0,n
aricara,0,0,n
arid,0.5,0.25,a
arid,0,0.375,a
aridity,0.5,0.125,n
aridity,0,0.5,n
aridness,0,0.5,n
aries,0,0,n
aries,0,0,n
aries,0,0,n
aries_the_ram,0,0,n
arietta,0,0,n
aright,0.25,0,r
ariidae,0,0.25,n
arikara,0,0,n
arikara,0,0,n
aril,0,0,n
ariled,0,0,a
arillate,0,0,a
arilus,0,0,n
arilus_cristatus,0,0,n
ariocarpus,0,0,n
ariocarpus_fissuratus,0,0,n
ariomma,0,0,n
ariose,0,0,a
arioso,0,0,n
arisaema,0,0,n
arisaema_atrorubens,0,0,n
arisaema_dracontium,0,0,n
arisaema_triphyllum,0,0,n
arisarum,0,0,n
arisarum_vulgare,0,0,n
arise,0,0.125,v
arise,0,0,v
arise,0,0,v
arise,0,0,v
arise,0,0,v
arise,0,0,v
arise,0,0,v
arishth,0,0,n
arista,0,0,n
aristarchus,0,0,n
aristarchus,0,0,n
aristarchus_of_samos,0,0,n
aristide_maillol,0,0,n
aristocort,0,0,n
aristocracy,0.125,0,n
aristocracy,0,0,n
aristocrat,0,0,n
aristocratic,0,0,a
aristocratical,0,0,a
aristocratically,0.125,0,r
aristolochia,0,0,n
aristolochia_clematitis,0,0,n
aristolochia_durior,0,0,n
aristolochia_macrophylla,0,0,n
aristolochia_serpentaria,0,0,n
aristolochiaceae,0,0,n
aristolochiales,0,0.25,n
aristopak,0,0,n
aristophanes,0,0,n
aristotelean,0,0,a
aristotelean,0,0,n
aristotelia,0,0,n
aristotelia_racemosa,0,0,n
aristotelia_serrata,0,0,n
aristotelian,0,0,a
aristotelian,0,0,n
aristotelian_logic,0.25,0,n
aristotelianism,0,0,n
aristotelic,0,0,a
aristotle,0.125,0.125,n
arithmancy,0,0,n
arithmetic,0,0,a
arithmetic,0,0,n
arithmetic_mean,0,0,n
arithmetic_operation,0,0,n
arithmetic_progression,0,0,n
arithmetical,0,0,a
arithmetically,0.25,0,r
arithmetician,0,0,n
arity,0.125,0.125,n
arius,0,0.25,n
arius,0,0,n
arizona,0,0,n
arizona,0,0,n
arizona_ash,0,0,n
arizona_cypress,0,0,n
arizona_elegans,0,0,n
arizona_sycamore,0,0,n
arizona_white_oak,0,0,n
arizona_wild_cotton,0,0,n
arizonan,0,0,n
arizonian,0,0,n
arjuna,0.25,0,n
ark,0,0,n
ark,0,0,n
ark_of_the_covenant,0,0,n
ark_shell,0,0,n
arkansan,0,0,n
arkansas,0,0,n
arkansas,0,0,n
arkansas_kingbird,0,0,n
arkansas_river,0,0,n
arkansawyer,0,0,n
arles,0,0,n
arlington,0,0,n
arm,0,0,n
arm,0,0,n
arm,0,0,n
arm,0,0,n
arm,0,0,n
arm,0,0,n
arm,0,0,v
arm,0,0,v
arm_band,0,0,n
arm_bone,0,0,n
arm_exercise,0,0,n
arm_guard,0,0,n
arm_pad,0,0,n
armada,0,0,n
armadillidiidae,0,0.25,n
armadillidium,0,0.25,n
armadillo,0,0,n
armageddon,0,0.75,n
armageddon,0,0,n
armagnac,0,0,n
armament,0,0,n
armament,0,0,n
armamentarium,0,0,n
armand_jean_du_plessis,0,0,n
armata_corsa,0,0,n
armature,0,0,n
armband,0,0,n
armband,0,0,n
armchair,0,0,n
armchair_liberal,0,0,n
armed,0.25,0.125,a
armed,0,0.125,a
armed,0,0,a
armed_bullhead,0,0,n
armed_combat,0,0,n
armed_forces,0,0,n
armed_forces_censorship,0,0,n
armed_forces_day,0.125,0,n
armed_islamic_group,0,0,n
armed_robbery,0,0,n
armed_service,0,0,n
armed_services,0,0,n
armenia,0,0,n
armenian,0,0,a
armenian,0,0,n
armenian,0,0,n
armenian,0,0,n
armenian_alphabet,0,0,n
armenian_apostolic_orthodox_church,0,0,n
armenian_church,0,0,n
armenian_language,0,0,n
armenian_monetary_unit,0,0,n
armenian_secret_army_for_the_liberation_of_armenia,0,0,n
armeria,0,0.5,n
armeria_maritima,0,0,n
armerican_cheddar,0,0.125,n
armet,0,0,n
armful,0,0,n
armguard,0,0,n
armhole,0,0,n
armiger,0,0,n
armiger,0,0,n
armilla,0,0,n
armilla,0,0,n
armillaria,0,0,n
armillaria_caligata,0,0,n
armillaria_ponderosa,0,0,n
armillaria_zelleri,0,0,n
armillariella,0,0,n
armillariella_mellea,0,0,n
armillary,0,0,a
armillary_sphere,0,0,n
armin,0,0,n
arming,0,0,n
arminian,0.125,0,n
arminian,0,0,a
arminian_baptist,0,0,n
arminian_church,0.125,0,n
arminianism,0.125,0,n
arminius,0.125,0,n
arminius,0,0,n
armistice,0,0,n
armistice_day,0,0,n
armless,0,0,a
armlet,0,0,n
armlike,0,0.125,a
armoire,0,0,n
armor,0,0.125,n
armor,0,0,n
armor,0,0,n
armor,0,0,v
armor_plate,0,0,n
armor_plating,0,0,n
armoracia,0,0,n
armoracia_rusticana,0,0,n
armor-bearer,0,0,n
armor-clad,0,0.375,a
armored,0.125,0,a
armored,0,0.125,a
armored,0,0.125,a
armored_car,0,0,n
armored_car,0,0,n
armored_catfish,0,0,n
armored_combat_vehicle,0,0,n
armored_dinosaur,0.125,0,n
armored_personnel_carrier,0,0,n
armored_scale,0,0,n
armored_sea_robin,0,0,n
armored_searobin,0,0,n
armored_vehicle,0,0.125,n
armorer,0,0,n
armorer,0,0,n
armorer,0,0,n
armorial,0,0,a
armorial_bearing,0,0,n
armor-plated,0,0.375,a
armory,0,0,n
armory,0,0,n
armory,0,0,n
armory,0,0,n
armour,0,0.125,n
armour,0,0,n
armour,0,0,n
armour,0,0,v
armour_plate,0,0,n
armour-clad,0,0.375,a
armoured,0,0.125,a
armoured,0,0.125,a
armoured_car,0,0,n
armoured_car,0,0,n
armoured_combat_vehicle,0,0,n
armoured_personnel_carrier,0,0,n
armoured_vehicle,0,0.125,n
armourer,0,0,n
armourer,0,0,n
armourer,0,0,n
armour-plated,0,0.375,a
armoury,0,0,n
armoury,0,0,n
armoury,0,0,n
armoury,0,0,n
armpit,0,0,n
armrest,0,0,n
arms,0,0,n
arms,0,0,n
arms_control,0,0,n
arms_deal,0,0,n
arms_industry,0,0,n
arm's_length,0.125,0.25,n
arms_manufacturer,0,0,n
arms_race,0,0,n
arms-runner,0,0,n
armstrong,0,0,n
armstrong,0,0,n
arm-twisting,0,0,n
army,0,0,n
army,0,0,n
army,0,0,n
army_ant,0,0,n
army_attache,0,0,n
army_base,0,0,n
army_brat,0,0,n
army_corps,0,0,n
army_cutworm,0,0,n
army_engineer,0,0,n
army_for_the_liberation_of_rwanda,0,0,n
army_high_performance_computing_research_center,0,0,n
army_hut,0.125,0,n
army_intelligence,0,0,n
army_national_guard,0,0,n
army_of_muhammad,0,0,n
army_of_the_confederacy,0,0,n
army_of_the_pure,0,0,n
army_of_the_righteous,0,0,n
army_officer,0,0,n
army_tank,0,0,n
army_unit,0,0,n
army_worm,0,0.125,n
armyworm,0,0.25,n
armyworm,0,0.125,n
armyworm,0,0,n
arna_wendell_bontemps,0,0,n
arng,0,0,n
arnhem,0,0,n
arnica,0,0,n
arnica,0,0,n
arnica,0,0,n
arnica_bud,0,0,n
arnica_cordifolia,0,0,n
arnica_montana,0,0,n
arno,0,0,n
arno_river,0,0,n
arnold,0,0,n
arnold,0,0,n
arnold_daniel_palmer,0,0,n
arnold_gesell,0,0,n
arnold_joseph_toynbee,0,0,n
arnold_lucius_gesell,0,0,n
arnold_of_brescia,0,0,n
arnold_palmer,0,0,n
arnold_schoenberg,0,0,n
arnold_schonberg,0,0,n
arnold_toynbee,0,0,n
arnold-chiari_deformity,0,0,n
arnoseris,0.125,0,n
arnoseris_minima,0,0,n
aroeira_blanca,0,0,n
aroid,0,0,a
aroid,0,0,n
arolla_pine,0,0,n
aroma,0.5,0.25,n
aroma,0,0,n
aromatherapy,0,0,n
aromatic,0.375,0.125,a
aromatic,0,0,a
aromatic_aster,0,0,n
aromatic_compound,0,0,n
aromatic_hydrocarbon,0,0,n
aromatise,0,0,v
aromatize,0,0,v
arouet,0,0,n
around,0.5,0.25,r
around,0.125,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around,0,0,r
around_the_bend,0,0.375,a
around_the_clock,0,0,r
around-the-clock,0,0,a
arousal,0.5,0,n
arousal,0.125,0,n
arousal,0,0,n
arousal,0,0,n
arouse,0.5,0.125,v
arouse,0.5,0,v
arouse,0.375,0,v
arouse,0.25,0.25,v
arouse,0.125,0,v
arouse,0,0,v
arouse,0,0,v
aroused,0.625,0,a
aroused,0.375,0.25,a
aroused,0.25,0.5,a
aroused,0.25,0.375,a
aroused,0.125,0.125,a
aroused,0,0,a
arouser,0,0,n
arp,0,0,n
arpeggio,0,0,n
arpent,0,0,n
arquebus,0,0,n
arrack,0,0,n
arraign,0,0.625,v
arraign,0,0,v
arraignment,0,0,n
arrange,0.375,0,v
arrange,0.125,0,v
arrange,0.125,0,v
arrange,0,0,v
arrange,0,0,v
arrange,0,0,v
arrange,0,0,v
arranged,0.125,0.125,a
arranged,0,0.125,a
arranged,0,0,a
arrangement,0,0,n
arrangement,0,0,n
arrangement,0,0,n
arrangement,0,0,n
arrangement,0,0,n
arrangement,0,0,n
arranger,0,0,n
arranger,0,0,n
arranging,0,0,n
arrant,0.625,0,a
arras,0,0,n
array,0.125,0,n
array,0.125,0,n
array,0,0.25,n
array,0,0,n
array,0,0,v
array,0,0,v
arrayed,0,0.25,a
arrears,0,0,n
arrears,0,0,n
arrest,0,0.125,v
arrest,0,0,n
arrest,0,0,n
arrest,0,0,v
arrest,0,0,v
arrest,0,0,v
arrest_warrant,0,0,n
arrested_development,0,0,n
arrester,0,0,n
arrester_hook,0,0,n
arresting,0,0,a
arrhenatherum,0,0,n
arrhenatherum_elatius,0,0,n
arrhenius,0,0,n
arrhenius_theory_of_dissociation,0,0,n
arrhythmia,0,0.125,n
arrhythmic,0,0.75,a
arrhythmic,0,0.5,a
arrhythmical,0,0.5,a
arriere_pensee,0,0,n
arrival,0,0,n
arrival,0,0,n
arrival,0,0,n
arrival_gate,0,0,n
arrival_time,0,0,n
arrive,0,0,v
arrive,0,0,v
arrive_at,0,0,v
arrivederci,0,0,n
arriver,0,0,n
arriviste,0,0.25,n
arroba,0,0,n
arroba,0,0,n
arrogance,0.5,0.375,n
arrogant,0.5,0.375,a
arrogantly,0.125,0,r
arrogate,0,0.5,v
arrogate,0,0,v
arrogate,0,0,v
arrogation,0,0,n
arrogator,0,0.5,n
arrow,0,0,n
arrow,0,0,n
arrow_arum,0,0,n
arrow_grass,0,0,n
arrow_leaved_aster,0,0,n
arrow_wood,0,0,n
arrow_wood,0,0,n
arrow-grass_family,0,0,n
arrowhead,0,0,n
arrowleaf_groundsel,0,0,n
arrowroot,0,0,n
arrowroot,0,0,n
arrowroot,0,0,n
arrowroot_family,0,0,n
arrow-shaped,0.125,0,a
arrowsmith,0,0,n
arrowworm,0,0,n
arroyo,0,0,n
arroyo_willow,0,0,n
arroz_con_pollo,0.5,0,n
arse,0,0.125,n
arse,0,0,n
arse_about,0,0.25,v
arse_around,0.5,0,v
arse_around,0,0.25,v
arsehole,0,0.125,n
arsenal,0,0,n
arsenal,0,0,n
arsenal,0,0,n
arsenate,0,0,n
arsenic,0,0,n
arsenic,0,0,n
arsenic_acid,0,0,n
arsenic_group,0,0,n
arsenic_trioxide,0,0,n
arsenical,0,0,a
arsenical,0,0,n
arsenide,0,0,n
arsenious,0,0,a
arsenopyrite,0,0,n
arsenous_anhydride,0,0,n
arsenous_oxide,0,0,n
arsine,0,0,n
arson,0,0,n
arsonist,0,0,n
art,0.375,0,n
art,0.25,0,n
art,0,0,n
art,0,0,n
art_class,0,0,n
art_collection,0,0,n
art_critic,0,0,n
art_dealer,0.25,0.25,n
art_deco,0.125,0.25,n
art_department,0.125,0,n
art_director,0,0,n
art_editor,0,0,n
art_exhibition,0,0,n
art_form,0,0,n
art_gallery,0,0,n
art_historian,0,0,n
art_history,0,0,n
art_movement,0,0,n
art_nouveau,0,0,n
art_object,0.125,0,n
art_paper,0.5,0,n
art_rock,0,0,n
art_school,0,0,n
art_student,0,0,n
art_tatum,0,0,n
art_teacher,0,0,n
artamidae,0,0,n
artamus,0,0,n
artaxerxes,0,0,n
artaxerxes,0,0,n
artaxerxes_i,0,0,n
artaxerxes_ii,0,0,n
artefact,0,0,n
artefactual,0,0,a
artemia,0,0,n
artemia_salina,0,0,n
artemis,0,0,n
artemis_pontica,0,0.125,n
artemis_spinescens,0,0,n
artemisia,0,0,n
artemisia_abrotanum,0,0,n
artemisia_absinthium,0,0,n
artemisia_annua,0,0,n
artemisia_californica,0,0.375,n
artemisia_campestris,0,0,n
artemisia_cana,0,0,n
artemisia_dracunculus,0,0,n
artemisia_filifolia,0,0,n
artemisia_frigida,0,0,n
artemisia_gnaphalodes,0,0,n
artemisia_ludoviciana,0,0,n
artemisia_maritima,0,0,n
artemisia_stelleriana,0,0,n
artemisia_tridentata,0,0,n
artemisia_vulgaris,0,0,n
artemision_at_ephesus,0,0,n
artemus_ward,0,0,n
arteria,0,0,n
arteria_alveolaris,0,0,n
arteria_alveolaris_inferior,0,0,n
arteria_alveolaris_superior,0,0,n
arteria_angularis,0,0,n
arteria_appendicularis,0,0,n
arteria_arcuata,0,0,n
arteria_ascendens,0,0,n
arteria_auricularis,0,0,n
arteria_axillaris,0,0,n
arteria_basilaris,0,0,n
arteria_brachialis,0,0,n
arteria_buccalis,0,0,n
arteria_bulbi_penis,0,0,n
arteria_bulbi_vestibuli,0,0,n
arteria_carotis,0,0,n
arteria_celiaca,0,0,n
arteria_centralis_retinae,0,0,n
arteria_cerebelli,0,0,n
arteria_cerebri,0,0,n
arteria_choroidea,0,0,n
arteria_ciliaris,0,0,n
arteria_circumflexa_femoris,0,0,n
arteria_circumflexa_humeri,0,0,n
arteria_circumflexa_ilium,0,0,n
arteria_circumflexa_scapulae,0,0,n
arteria_colica,0,0,n
arteria_communicans,0,0,n
arteria_coronaria,0,0,n
arteria_cystica,0,0,n
arteria_digitalis,0,0,n
arteria_epigastrica,0,0,n
arteria_ethmoidalis,0,0,n
arteria_facialis,0,0,n
arteria_femoralis,0,0,n
arteria_gastrica,0,0,n
arteria_gastrica_breves,0,0,n
arteria_gastrica_sinistra,0,0,n
arteria_glutes,0,0,n
arteria_hepatica,0,0,n
arteria_ileocolica,0,0,n
arteria_ileum,0.25,0,n
arteria_iliaca,0,0,n
arteria_iliolumbalis,0,0,n
arteria_infraorbitalis,0,0,n
arteria_intercostalis,0,0,n
arteria_labialis,0,0,n
arteria_labialis_inferior,0,0,n
arteria_labialis_superior,0,0,n
arteria_lacrimalis,0,0,n
arteria_laryngea,0,0,n
arteria_lienalis,0,0,n
arteria_lingualis,0,0,n
arteria_lumbalis,0,0,n
arteria_maxillaris,0,0,n
arteria_meningea,0,0,n
arteria_mesenterica,0,0,n
arteria_metacarpea,0,0,n
arteria_metatarsea,0,0,n
arteria_musculophrenica,0,0,n
arteria_nutricia,0,0,n
arteria_ophthalmica,0,0,n
arteria_ovarica,0,0,n
arteria_palatina,0,0,n
arteria_pancreatica,0,0,n
arteria_perinealis,0,0,n
arteria_poplitea,0,0,n
arteria_pudenda,0,0,n
arteria_pulmonalis,0,0,n
arteria_radialis,0,0,n
arteria_rectalis,0,0,n
arteria_renalis,0.125,0,n
arteria_subclavia,0,0,n
arteria_temporalis_anterior,0,0,n
arteria_temporalis_intermedia,0,0,n
arteria_temporalis_posterior,0,0,n
arteria_testicularis,0,0,n
arteria_ulnaris,0,0,n
arteria_uterina,0,0,n
arteria_vaginalis,0,0,n
arteria_vertebralis,0,0,n
arterial,0,0,a
arterial_blood,0,0,n
arterial_blood_gases,0,0,n
arterial_blood_vessel,0,0,n
arterial_plaque,0,0,n
arterial_pressure,0,0,n
arterial_road,0.25,0,n
arterial_sclerosis,0,0,n
arterialise,0,0,v
arterialize,0,0,v
arteriectasia,0,0.375,n
arteriectasis,0,0.375,n
arteriogram,0,0,n
arteriography,0,0,n
arteriola,0,0,n
arteriolar,0,0,a
arteriole,0,0,n
arteriolosclerosis,0,0,n
arteriosclerosis,0,0,n
arteriosclerosis_obliterans,0,0,n
arteriosclerotic,0,0.375,a
arteriovenous,0,0,a
arteritis,0,0.75,n
artery,0.25,0,n
artery,0,0,n
artery_of_the_labyrinth,0,0,n
artery_of_the_penis_bulb,0,0,n
artery_of_the_vestibule_bulb,0,0,n
artesian,0,0,a
artesian_well,0,0,n
artful,0.625,0,a
artful,0,0.875,a
artfully,0.25,0,r
artfully,0.25,0,r
artfully,0.25,0,r
artfulness,0.75,0,n
arthralgia,0,0.375,n
arthralgic,0,0,a
arthritic,0,0.125,a
arthritic,0,0,n
arthritis,0,0.25,n
arthrocentesis,0,0,n
arthrodesis,0,0,n
arthrogram,0,0,n
arthrography,0,0,n
arthromere,0,0,n
arthromeric,0,0,a
arthropathy,0.5,0,n
arthroplasty,0,0,n
arthropod,0,0,n
arthropod_family,0,0,n
arthropod_genus,0,0,n
arthropoda,0,0,n
arthropodal,0,0,a
arthropodan,0,0,a
arthropodous,0,0,a
arthropteris,0,0,n
arthroscope,0,0,n
arthroscopy,0,0,n
arthrospore,0,0,n
arthrospore,0,0,n
arthrosporic,0,0,a
arthrosporous,0,0,a
arthur,0,0,n
arthur,0,0,n
arthur_ashe,0,0,n
arthur_compton,0,0,n
arthur_conan_doyle,0,0,n
arthur_edwin_kennelly,0,0,n
arthur_evans,0,0,n
arthur_fiedler,0,0,n
arthur_garfield_hays,0,0,n
arthur_holly_compton,0,0,n
arthur_holmes,0,0,n
arthur_honegger,0,0,n
arthur_jacob_arshawsky,0,0,n
arthur_james_balfour,0,0,n
arthur_john_gielgud,0,0,n
arthur_koestler,0,0,n
arthur_laffer,0,0,n
arthur_marx,0,0,n
arthur_meier_schlesinger,0,0,n
arthur_meier_schlesinger_jr.,0,0,n
arthur_miller,0,0,n
arthur_mitchell,0,0,n
arthur_neville_chamberlain,0,0,n
arthur_rimbaud,0,0,n
arthur_robert_ashe,0,0,n
arthur_rubinstein,0,0,n
arthur_schlesinger,0,0,n
arthur_schlesinger,0,0,n
arthur_schlesinger_jr.,0,0,n
arthur_schopenhauer,0,0,n
arthur_seymour_sullivan,0,0,n
arthur_stanley_jefferson_laurel,0,0,n
arthur_sullivan,0,0,n
arthur_symons,0.125,0,n
arthur_tappan,0,0,n
arthur_tatum,0,0,n
arthur_wellesley,0,0,n
arthurian,0,0,a
arthurian_legend,0,0,n
artichoke,0,0,n
artichoke,0,0,n
artichoke_heart,0,0,n
artichoke_plant,0,0,n
article,0,0,n
article,0,0,n
article,0,0,n
article,0,0,n
article,0,0,v
article_of_clothing,0,0,n
article_of_commerce,0,0,n
article_of_faith,0,0.625,n
article_of_faith,0,0,n
article_of_furniture,0,0,n
articled,0,0,a
articles_of_agreement,0,0,n
articles_of_confederation,0,0,n
articles_of_incorporation,0,0,n
articular,0,0,a
articular_muscle,0,0,n
articulary,0,0,a
articulate,0.125,0.5,a
articulate,0.125,0,v
articulate,0,0.625,a
articulate,0,0,v
articulate,0,0,v
articulate,0,0,v
articulate,0,0,v
articulated,0,0.625,a
articulated_ladder,0,0,n
articulated_lorry,0,0,n
articulately,0.125,0,r
articulately,0,0,r
articulateness,0.25,0.25,n
articulatio,0,0,n
articulatio_coxae,0,0,n
articulatio_cubiti,0,0,n
articulatio_genus,0,0,n
articulatio_humeri,0,0,n
articulatio_plana,0,0,n
articulatio_radiocarpea,0,0,n
articulatio_spheroidea,0,0,n
articulatio_synovialis,0,0,n
articulatio_talocruralis,0,0,n
articulatio_temporomandibularis,0,0,n
articulatio_trochoidea,0,0,n
articulation,0,0,n
articulation,0,0,n
articulation,0,0,n
articulation,0,0,n
articulation,0,0,n
articulative,0,0,a
articulator,0,0,n
articulator,0,0,n
articulatory,0,0,a
articulatory_system,0,0,n
artie_shaw,0,0,n
artifact,0,0,n
artifactual,0,0,a
artifice,0,0,n
artificer,0,0,n
artificer,0,0,n
artificer,0,0,n
artificial,0.25,0.25,a
artificial,0,0.75,a
artificial,0,0.25,a
artificial_additive,0,0,n
artificial_blood,0,0,n
artificial_flower,0.125,0.5,n
artificial_heart,0,0,n
artificial_horizon,0,0,n
artificial_insemination,0,0,n
artificial_intelligence,0,0,n
artificial_joint,0,0,n
artificial_kidney,0,0,n
artificial_lake,0,0,n
artificial_language,0,0,n
artificial_pacemaker,0,0,n
artificial_respiration,0,0.25,n
artificial_satellite,0,0,n
artificial_skin,0,0,n
artificiality,0,0.375,n
artificially,0,0.625,r
artillery,0,0,n
artillery,0,0,n
artillery,0,0,n
artillery_fire,0,0,n
artillery_plant,0,0,n
artillery_shell,0,0,n
artillery_unit,0,0,n
artilleryman,0,0,n
artiodactyl,0,0,a
artiodactyl,0,0,n
artiodactyl_mammal,0,0,n
artiodactyla,0,0,n
artiodactylous,0,0,a
artisan,0,0,n
artisan's_lien,0,0,n
artist,0,0,n
artiste,0,0,n
artistic,0.875,0,a
artistic,0.625,0,a
artistic,0,0,a
artistic_creation,0.25,0,n
artistic_movement,0,0,n
artistic_production,0.25,0,n
artistic_style,0,0,n
artistically,0.125,0,r
artistry,0.375,0,n
artist's_loft,0,0,n
artist's_model,0,0,n
artist's_workroom,0,0,n
artium_baccalaurens,0,0,n
artium_magister,0,0.125,n
artless,0.375,0.125,a
artless,0.25,0.625,a
artless,0.25,0.625,a
artless,0.25,0.25,a
artlessly,0.25,0,r
artlessly,0.25,0,r
artlessness,0.625,0.375,n
artlessness,0.625,0.25,n
artocarpus,0,0,n
artocarpus_altilis,0,0,n
artocarpus_communis,0,0,n
artocarpus_heterophyllus,0,0,n
artocarpus_odoratissima,0,0,n
artois,0,0,n
arts,0,0,n
